Country,Year,State / Uts,Crop Name,Season,Additional Info,"Yield (UOM:Kg/Ha(KilogramperHectare)), Scaling Factor:1"
India,"Agriculture Year (Jul - Jun), 2020",Chhattisgarh,Maize,Kharif,,2996
India,"Agriculture Year (Jul - Jun), 2020",Chhattisgarh,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Chhattisgarh,Maize,Total,,2996
India,"Agriculture Year (Jul - Jun), 2020",Chhattisgarh,Oilseeds,Kharif,,656
India,"Agriculture Year (Jul - Jun), 2020",Chhattisgarh,Oilseeds,Rabi,,482
India,"Agriculture Year (Jul - Jun), 2020",Chhattisgarh,Oilseeds,Total,,613
India,"Agriculture Year (Jul - Jun), 2020",Chhattisgarh,Pulses,Total,,693
India,"Agriculture Year (Jul - Jun), 2020",Chhattisgarh,Rapeseed & Mustard,Total,,517
India,"Agriculture Year (Jul - Jun), 2020",Chhattisgarh,Rice,Kharif,,1889
India,"Agriculture Year (Jul - Jun), 2020",Chhattisgarh,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Chhattisgarh,Rice,Total,,1889
India,"Agriculture Year (Jul - Jun), 2020",Chhattisgarh,Safflower,Total,,408
India,"Agriculture Year (Jul - Jun), 2020",Chhattisgarh,Soybean,Total,,734
India,"Agriculture Year (Jul - Jun), 2020",Chhattisgarh,Sunflower,Kharif,,702
India,"Agriculture Year (Jul - Jun), 2020",Chhattisgarh,Sunflower,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Chhattisgarh,Sunflower,Total,,702
India,"Agriculture Year (Jul - Jun), 2020",Chhattisgarh,Tur,Total,,599
India,"Agriculture Year (Jul - Jun), 2020",Chhattisgarh,Wheat,Total,,1551
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar,Foodgrains,Total,,2056
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar Haveli,Bajra,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar Haveli,Foodgrains,Kharif,,2056
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar Haveli,Foodgrains,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar Haveli,Gram,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar Haveli,Groundnut,Kharif,,
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar Haveli,Maize,Kharif,,
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar Haveli,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar Haveli,Maize,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar Haveli,Oilseeds,Kharif,,
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar Haveli,Oilseeds,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar Haveli,Oilseeds,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar Haveli,Pulses,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar Haveli,Rapeseed & Mustard,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar Haveli,Rice,Kharif,,2078
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar Haveli,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar Haveli,Rice,Total,,2078
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar Haveli,Tur,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Dadra and Nagar Haveli,Wheat,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Daman and Diu,Bajra,Total,,1509
India,"Agriculture Year (Jul - Jun), 2020",Daman and Diu,Foodgrains,Kharif,,1841
India,"Agriculture Year (Jul - Jun), 2020",Daman and Diu,Foodgrains,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Daman and Diu,Foodgrains,Total,,1841
India,"Agriculture Year (Jul - Jun), 2020",Daman and Diu,Pulses,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Daman and Diu,Rice,Kharif,,1956
India,"Agriculture Year (Jul - Jun), 2020",Daman and Diu,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Daman and Diu,Rice,Total,,1956
India,"Agriculture Year (Jul - Jun), 2020",Daman and Diu,Tur,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Daman and Diu,Wheat,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Delhi,Bajra,Total,,4030
India,"Agriculture Year (Jul - Jun), 2020",Delhi,Foodgrains,Kharif,,2676
India,"Agriculture Year (Jul - Jun), 2020",Delhi,Foodgrains,Rabi,,4356
India,"Agriculture Year (Jul - Jun), 2020",Delhi,Foodgrains,Total,,3764
India,"Agriculture Year (Jul - Jun), 2020",Delhi,Gram,Total,,2000
India,"Agriculture Year (Jul - Jun), 2020",Delhi,Maize,Kharif,,5091
India,"Agriculture Year (Jul - Jun), 2020",Delhi,Oilseeds,Rabi,,1261
India,"Agriculture Year (Jul - Jun), 2020",Delhi,Oilseeds,Total,,1261
India,"Agriculture Year (Jul - Jun), 2020",Delhi,Pulses,Total,,2000
India,"Agriculture Year (Jul - Jun), 2020",Delhi,Rapeseed & Mustard,Total,,1261
India,"Agriculture Year (Jul - Jun), 2020",Delhi,Rice,Kharif,,3200
India,"Agriculture Year (Jul - Jun), 2020",Delhi,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Delhi,Rice,Total,,3200
India,"Agriculture Year (Jul - Jun), 2020",Delhi,Tur,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Delhi,Wheat,Total,,4360
India,"Agriculture Year (Jul - Jun), 2020",Goa,Foodgrains,Kharif,,2627
India,"Agriculture Year (Jul - Jun), 2020",Goa,Foodgrains,Rabi,,2257
India,"Agriculture Year (Jul - Jun), 2020",Goa,Foodgrains,Total,,2494
India,"Agriculture Year (Jul - Jun), 2020",Goa,Groundnut,Kharif,,1750
India,"Agriculture Year (Jul - Jun), 2020",Goa,Groundnut,Rabi,,2257
India,"Agriculture Year (Jul - Jun), 2020",Goa,Groundnut,Total,,2230
India,"Agriculture Year (Jul - Jun), 2020",Goa,Maize,Kharif,,
India,"Agriculture Year (Jul - Jun), 2020",Goa,Oilseeds,Kharif,,1750
India,"Agriculture Year (Jul - Jun), 2020",Goa,Oilseeds,Rabi,,2257
India,"Agriculture Year (Jul - Jun), 2020",Goa,Oilseeds,Total,,2230
India,"Agriculture Year (Jul - Jun), 2020",Goa,Pulses,Total,,976
India,"Agriculture Year (Jul - Jun), 2020",Goa,Rice,Kharif,,2627
India,"Agriculture Year (Jul - Jun), 2020",Goa,Rice,Rabi,,2790
India,"Agriculture Year (Jul - Jun), 2020",Goa,Rice,Total,,2673
India,"Agriculture Year (Jul - Jun), 2020",Goa,Wheat,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Bajra,Total,,2192
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Foodgrains,Kharif,,1850
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Foodgrains,Rabi,,2383
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Foodgrains,Total,,2121
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Gram,Total,,1568
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Groundnut,Kharif,,1899
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Groundnut,Rabi,,2328
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Groundnut,Summer,,
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Groundnut,Total,,1911
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Maize,Kharif,,1521
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Maize,Rabi,,2265
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Maize,Summer,,
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Maize,Total,,1717
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Oilseeds,Kharif,,1825
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Oilseeds,Rabi,,2054
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Oilseeds,Total,,1844
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Pulses,Total,,1295
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Rapeseed & Mustard,Total,,1976
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Rice,Kharif,,2314
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Rice,Rabi,,2999
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Rice,Summer,,
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Rice,Total,,2367
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Safflower,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Soybean,Total,,1357
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Sunflower,Rabi,,1953
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Tur,Total,,1186
India,"Agriculture Year (Jul - Jun), 2020",Gujarat,Wheat,Total,,3205
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Bajra,Total,,2372
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Foodgrains,Kharif,,2948
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Foodgrains,Rabi,,4771
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Foodgrains,Total,,3985
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Gram,Total,,1005
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Groundnut,Kharif,,1020
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Maize,Kharif,,3026
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Maize,Total,,3026
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Oilseeds,Kharif,,924
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Oilseeds,Rabi,,2028
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Oilseeds,Total,,2008
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Pulses,Total,,830
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Rapeseed & Mustard,Total,,2028
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Rice,Kharif,,3334
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Rice,Total,,3334
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Sunflower,Kharif,,
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Sunflower,Rabi,,2004
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Sunflower,Total,,2004
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Tur,Total,,1250
India,"Agriculture Year (Jul - Jun), 2020",Haryana,Wheat,Total,,4834
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Bajra,Total,,557
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Foodgrains,Kharif,,2497
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Foodgrains,Rabi,,1738
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Foodgrains,Total,,2112
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Gram,Total,,1024
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Groundnut,Kharif,,955
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Linseed,Total,,493
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Maize,Kharif,,2727
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Maize,Total,,2727
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Oilseeds,Kharif,,404
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Oilseeds,Rabi,,812
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Oilseeds,Total,,719
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Pulses,Total,,1768
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Rapeseed & Mustard,Total,,817
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Rice,Kharif,,2052
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Rice,Total,,2052
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Soybean,Total,,799
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Tur,Total,,875
India,"Agriculture Year (Jul - Jun), 2020",Himachal Pradesh,Wheat,Total,,1712
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Bajra,Total,,492
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Foodgrains,Kharif,,1869
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Foodgrains,Rabi,,1955
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Foodgrains,Total,,1894
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Gram,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Groundnut,Kharif,,
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Linseed,Total,,648
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Maize,Kharif,,1759
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Maize,Total,,1759
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Oilseeds,Kharif,,402
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Oilseeds,Rabi,,657
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Oilseeds,Total,,643
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Pulses,Total,,624
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Rapeseed & Mustard,Total,,657
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Rice,Kharif,,2173
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Rice,Total,,2173
India,"Agriculture Year (Jul - Jun), 2020",Jammu and Kashmir,Wheat,Total,,1985
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Bajra,Total,,643
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Foodgrains,Kharif,,1777
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Foodgrains,Rabi,,1590
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Foodgrains,Total,,1733
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Gram,Total,,1257
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Groundnut,Kharif,,1098
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Linseed,Total,,605
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Maize,Kharif,,2181
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Maize,Rabi,,2305
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Maize,Total,,2186
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Oilseeds,Kharif,,911
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Oilseeds,Rabi,,779
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Oilseeds,Total,,788
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Pulses,Total,,1067
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Rapeseed & Mustard,Total,,798
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Rice,Kharif,,1951
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Rice,Total,,1951
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Safflower,Total,,622
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Soybean,Total,,747
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Sunflower,Kharif,,580
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Sunflower,Rabi,,606
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Sunflower,Total,,595
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Tur,Total,,1104
India,"Agriculture Year (Jul - Jun), 2020",Jharkhand,Wheat,Total,,2337
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Bajra,Total,,1241
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Foodgrains,Kharif,,1885
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Foodgrains,Rabi,,1463
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Foodgrains,Total,,1767
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Gram,Total,,625
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Groundnut,Kharif,,941
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Groundnut,Rabi,,1131
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Groundnut,Summer,,
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Groundnut,Total,,999
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Linseed,Total,,449
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Maize,Kharif,,3051
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Maize,Rabi,,3546
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Maize,Summer,,
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Maize,Total,,3107
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Oilseeds,Kharif,,1026
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Oilseeds,Rabi,,1055
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Oilseeds,Total,,1033
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Pulses,Total,,661
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Rapeseed & Mustard,Total,,209
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Rice,Kharif,,3030
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Rice,Rabi,,3193
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Rice,Summer,,
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Rice,Total,,3072
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Safflower,Total,,665
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Soybean,Total,,1212
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Sunflower,Kharif,,863
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Sunflower,Rabi,,956
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Sunflower,Summer,,
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Sunflower,Total,,898
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Tur,Total,,759
India,"Agriculture Year (Jul - Jun), 2020",Karnataka,Wheat,Total,,1291
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Bajra,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Foodgrains,Kharif,,2979
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Foodgrains,Rabi,,3335
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Foodgrains,Total,,3064
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Gram,Total,,837
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Groundnut,Kharif,,1291
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Groundnut,Rabi,,1250
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Groundnut,Summer,,
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Groundnut,Total,,1270
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Maize,Kharif,,1423
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Maize,Rabi,,963
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Maize,Summer,,
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Maize,Total,,1074
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Oilseeds,Kharif,,336
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Oilseeds,Rabi,,1233
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Oilseeds,Total,,409
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Pulses,Total,,959
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Rapeseed & Mustard,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Rice,Kharif,,2985
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Rice,Rabi,,3441
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Rice,Summer,,
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Rice,Total,,3091
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Soybean,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Sunflower,Kharif,,
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Sunflower,Rabi,,300
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Sunflower,Summer,,
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Sunflower,Total,,300
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Tur,Total,,1647
India,"Agriculture Year (Jul - Jun), 2020",Kerala,Wheat,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Ladakh,Foodgrains,Kharif,,898
India,"Agriculture Year (Jul - Jun), 2020",Ladakh,Foodgrains,Rabi,,1038
India,"Agriculture Year (Jul - Jun), 2020",Ladakh,Foodgrains,Total,,1023
India,"Agriculture Year (Jul - Jun), 2020",Ladakh,Oilseeds,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Ladakh,Oilseeds,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Ladakh,Pulses,Total,,898
India,"Agriculture Year (Jul - Jun), 2020",Ladakh,Rapeseed & Mustard,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Ladakh,Wheat,Total,,1600
India,"Agriculture Year (Jul - Jun), 2020",Lakshadweep,Foodgrains,Kharif,,
India,"Agriculture Year (Jul - Jun), 2020",Lakshadweep,Foodgrains,Rabi,,
India,"Agriculture Year (Jul - Jun), 2020",Lakshadweep,Wheat,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Bajra,Total,,2256
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Foodgrains,Kharif,,1770
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Foodgrains,Rabi,,2432
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Foodgrains,Total,,2188
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Gram,Total,,1488
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Groundnut,Kharif,,1791
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Groundnut,Rabi,,1456
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Groundnut,Summer,,
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Groundnut,Total,,1786
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Linseed,Total,,783
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Maize,Kharif,,2743
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Maize,Rabi,,3999
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Maize,Summer,,
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Maize,Total,,2763
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Oilseeds,Kharif,,673
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Oilseeds,Rabi,,1687
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Oilseeds,Total,,772
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Pulses,Total,,1088
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Rapeseed & Mustard,Total,,1745
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Rice,Kharif,,2061
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Rice,Rabi,,3430
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Rice,Summer,,
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Rice,Total,,2085
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Safflower,Total,,
India,"Agriculture Year (Jul - Jun), 2020",Madhya Pradesh,Soybean,Total,,639
